Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous
Gator,42,18,9.571428571,0,202.1904762,1594,37.95238095,8492,202.1904762,0,657,2941,45,717,720,102,640,122,176,243,56,97,56,0.034546576,0.059839605,0.034546576,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Gator,44,18,10.11363636,0,203.2045455,1673,38.02272727,8941,203.2045455,0,675,3071,47,697,831,109,672,129,191,270,60,103,60,0.034642032,0.059468822,0.034642032,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0
Gator,46,19,9.826086957,0,198.1956522,1736,37.73913043,9117,198.1956522,0,677,3135,49,709,828,113,681,135,195,278,59,104,59,0.032887402,0.057971014,0.032887402,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0
Gator,46,19,9.456521739,0,195.326087,1727,37.54347826,8985,195.326087,0,678,3083,49,711,779,113,678,135,195,278,58,103,58,0.032547699,0.057800224,0.032547699,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0
Gator,45,19,9.4,0,195.3111111,1678,37.28888889,8789,195.3111111,0,675,3022,48,706,758,111,644,132,192,273,58,102,58,0.033564815,0.059027778,0.033564815,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0
Gator,44,18,9.613636364,0,199.0,1660,37.72727273,8756,199.0,0,671,3012,47,727,758,110,648,128,190,268,57,100,57,0.033490012,0.058754407,0.033490012,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,121,87,0
Gator,42,18,9.547619048,0,202.8809524,1594,37.95238095,8521,202.8809524,0,655,2950,45,717,719,102,640,122,175,243,56,97,56,0.034440344,0.059655597,0.034440344,3,3,18,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,119,87,0
Gator,42,18,9.738095238,0,203.0,1594,37.95238095,8526,203.0,0,660,2948,45,717,728,102,640,122,176,243,56,97,56,0.034504005,0.059765866,0.034504005,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Gator,42,18,9.69047619,0,202.6428571,1594,37.95238095,8511,202.6428571,0,656,2949,45,717,728,102,640,122,175,243,56,97,56,0.034546576,0.059839605,0.034546576,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Gator,44,18,10.75,0,206.0227273,1684,38.27272727,9065,206.0227273,0,676,3107,47,697,885,109,678,129,191,270,58,101,58,0.033314187,0.058012636,0.033314187,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
Gator,40,17,9.775,0,200.075,1521,38.025,8003,200.075,0,653,2728,42,645,689,98,616,116,148,235,56,95,56,0.035920462,0.060936498,0.035920462,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1,0.05,0.125,138,389,221,26,24,116,0,119,86,0
Gator,46,19,9.891304348,0,198.673913,1736,37.73913043,9139,198.673913,0,680,3143,49,711,845,113,681,135,197,278,60,105,60,0.033426184,0.058495822,0.033426184,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,86,0
Gator,46,19,9.586956522,0,196.2391304,1727,37.54347826,9027,196.2391304,0,677,3095,49,711,797,113,678,135,195,278,58,103,58,0.032529445,0.057767807,0.032529445,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,86,0
Gator,45,19,9.355555556,0,195.2888889,1678,37.28888889,8788,195.2888889,0,674,3024,48,706,758,111,644,132,192,273,58,102,58,0.033526012,0.058959538,0.033526012,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,86,0
Gator,44,18,9.454545455,0,197.6136364,1655,37.61363636,8695,197.6136364,0,671,2997,47,704,749,110,644,128,190,267,57,100,57,0.033549147,0.058858152,0.033549147,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,121,86,0
Gator,43,18,9.627906977,0,202.372093,1637,38.06976744,8702,202.372093,0,667,2986,46,728,749,108,644,125,190,261,58,100,58,0.034730539,0.05988024,0.034730539,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,43,18,9.744186047,0,201.8139535,1635,38.02325581,8678,201.8139535,0,666,2982,46,726,754,108,644,125,190,265,58,100,58,0.034855769,0.060096154,0.034855769,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,43,18,9.674418605,0,202.2093023,1641,38.1627907,8695,202.2093023,0,670,2991,46,728,748,108,644,125,191,265,58,100,58,0.034772182,0.059952038,0.034772182,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,43,18,9.441860465,0,201.3255814,1641,38.1627907,8657,201.3255814,0,668,2975,46,728,732,108,644,125,191,265,58,100,58,0.034772182,0.059952038,0.034772182,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,44,18,10.70454545,0,205.7272727,1684,38.27272727,9052,205.7272727,0,677,3098,47,697,880,109,678,129,191,270,58,101,58,0.033314187,0.058012636,0.033314187,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0
Gator,42,18,9.714285714,0,202.7380952,1593,37.92857143,8515,202.7380952,0,658,2950,45,717,731,102,640,122,175,243,56,97,56,0.034632035,0.059987631,0.034632035,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,86,0
Gator,44,18,10.06818182,0,202.8636364,1673,38.02272727,8926,202.8636364,0,675,3063,47,697,824,109,672,129,191,270,60,103,60,0.034642032,0.059468822,0.034642032,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,86,0
Gator,46,19,9.717391304,0,197.4130435,1736,37.73913043,9081,197.4130435,0,678,3113,49,711,819,113,681,135,195,278,59,104,59,0.032887402,0.057971014,0.032887402,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,86,0
Gator,45,19,9.488888889,0,195.6888889,1678,37.28888889,8806,195.6888889,0,675,3028,48,706,767,111,644,132,192,273,58,102,58,0.033467975,0.058857473,0.033467975,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,86,0
Gator,45,19,9.355555556,0,196.2444444,1692,37.6,8831,196.2444444,0,673,3036,48,709,760,111,652,132,192,274,58,102,58,0.033295063,0.058553387,0.033295063,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,86,0
Gator,44,18,9.431818182,0,198.4772727,1662,37.77272727,8733,198.4772727,0,671,3005,47,710,749,110,644,128,190,266,58,101,58,0.033977739,0.059168131,0.033977739,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,121,86,0
Gator,43,18,9.534883721,0,200.0697674,1619,37.65116279,8603,200.0697674,0,666,2961,46,716,740,108,638,125,189,259,58,100,58,0.035087719,0.060496068,0.035087719,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,43,18,9.627906977,0,202.3488372,1640,38.13953488,8701,202.3488372,0,671,2986,46,728,748,108,644,125,190,265,58,100,58,0.034730539,0.05988024,0.034730539,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,43,18,9.627906977,0,201.2325581,1640,38.13953488,8653,201.2325581,0,665,2987,46,728,746,104,644,125,178,250,58,100,58,0.034793041,0.059988002,0.034793041,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,86,0
Gator,39,15,11.35897436,0,220.2051282,1560,40.0,8588,220.2051282,0,638,3003,42,652,829,99,640,120,176,259,47,85,47,0.029265255,0.052926526,0.029265255,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,87,0
Gator,37,15,10.02702703,0,214.0,1444,39.02702703,7918,214.0,0,622,2806,40,664,656,92,594,113,161,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,87,0
Gator,39,15,10.61538462,0,216.7948718,1549,39.71794872,8455,216.7948718,0,638,2964,42,652,770,99,634,120,176,259,47,85,47,0.029467085,0.053291536,0.029467085,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,87,0
Gator,41,16,10.04878049,0,209.6585366,1613,39.34146341,8596,209.6585366,0,641,3009,44,666,757,103,643,126,180,267,46,86,46,0.02774427,0.051869723,0.02774427,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,121,87,0
Gator,40,16,9.825,0,208.25,1555,38.875,8330,208.25,0,638,2925,43,661,707,101,606,123,177,262,45,84,45,0.028177833,0.052598622,0.028177833,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,121,87,0
Gator,40,16,9.775,0,207.975,1555,38.875,8319,207.975,0,639,2918,43,661,700,101,606,123,177,262,45,84,45,0.028266332,0.052763819,0.028266332,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,121,87,0
Gator,39,15,9.871794872,0,210.8974359,1525,39.1025641,8225,210.8974359,0,635,2884,42,679,685,100,604,119,176,256,44,82,44,0.028277635,0.052699229,0.028277635,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,120,87,0
Gator,37,15,10.0,0,214.5135135,1444,39.02702703,7937,214.5135135,0,620,2809,40,664,657,92,594,113,160,230,42,78,42,0.028708134,0.053315106,0.028708134,3,3,18,1.0,8,0,8,8,12,10,14,0.177777778,0.0,0.177777778,0.177777778,0.266666667,0.222222222,0.311111111,138,389,221,26,24,116,0,118,87,0
Gator,37,15,10.08108108,0,214.3513514,1444,39.02702703,7931,214.3513514,0,620,2807,40,664,660,92,594,113,160,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,118,87,0
Gator,37,15,10.13513514,0,214.3243243,1444,39.02702703,7930,214.3243243,0,620,2813,40,664,662,92,594,113,160,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,87,0
Gator,45,17,10.13333333,0,196.8444444,1651,36.68888889,8859,201.3409091,0,667,3080,47,688,843,109,656,120,177,261,49,92,49,0.028857479,0.05418139,0.028857479,3,3,18,1.0,2,0,3,2,7,4,9,0.042553191,0.0,0.063829787,0.042553191,0.14893617,0.085106383,0.191489362,138,389,221,26,24,116,0,122,87,0
Gator,43,17,9.302325581,0,198.4186047,1241,33.54054054,8321,208.025,0,660,2923,40,678,707,103,607,116,182,257,65,78,65,0.281385281,0.337662338,0.281385281,2,2,12,1.0,1,0,1,1,5,3,20,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.454545455,138,389,221,26,24,116,0,120,56,0
Gator,42,16,10.21428571,0,206.047619,1571,37.4047619,8625,210.3658537,0,662,3013,45,674,788,103,642,120,177,260,73,107,73,0.046915167,0.068766067,0.046915167,3,3,18,1.0,0,0,0,0,4,2,8,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.19047619,138,389,221,26,24,116,0,122,55,0
Gator,46,18,9.608695652,0,196.7608696,1711,37.19565217,9005,200.1111111,0,683,3119,49,694,810,112,656,132,188,275,62,102,62,0.036773428,0.060498221,0.036773428,3,3,18,1.0,0,0,0,0,4,2,9,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.195652174,138,389,221,26,24,116,0,123,56,0
Gator,45,18,9.533333333,0,195.8,1653,36.73333333,8764,199.1818182,0,680,3046,48,688,776,110,619,129,185,270,61,100,61,0.037515375,0.061500615,0.037515375,3,3,18,1.0,1,0,1,1,5,3,10,0.02173913,0.0,0.02173913,0.02173913,0.108695652,0.065217391,0.217391304,138,389,221,26,24,116,0,123,56,0
Gator,45,18,9.577777778,0,195.7555556,1653,36.73333333,8764,199.1818182,0,679,3042,48,691,778,110,619,129,185,270,53,91,53,0.036177474,0.062116041,0.036177474,3,3,18,1.0,1,0,1,1,5,3,10,0.02173913,0.0,0.02173913,0.02173913,0.108695652,0.065217391,0.217391304,138,389,221,26,24,116,0,123,56,0
Gator,44,17,9.318181818,0,196.1590909,1604,36.45454545,8588,199.7209302,0,677,2998,47,687,737,109,611,125,183,265,30,47,30,0.049833887,0.07807309,0.049833887,2,2,12,1.0,2,0,2,2,6,4,11,0.043478261,0.0,0.043478261,0.043478261,0.130434783,0.086956522,0.239130435,138,389,221,26,24,116,0,122,56,0
Gator,43,17,9.279069767,0,197.7209302,1351,35.55263158,8290,207.25,0,660,2913,40,656,709,103,601,116,181,254,74,86,74,0.2,0.232432432,0.2,2,2,12,1.0,1,0,1,1,5,3,14,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.318181818,138,389,221,26,24,116,0,120,56,0
Gator,43,17,9.348837209,0,198.7209302,1318,34.68421053,8334,208.35,0,664,2918,40,678,708,103,607,116,183,257,81,94,81,0.211488251,0.245430809,0.211488251,2,2,12,1.0,1,0,1,1,5,3,18,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.409090909,138,389,221,26,24,116,0,120,56,0
Gator,43,17,9.372093023,0,198.7209302,1237,33.43243243,8334,208.35,0,661,2928,40,678,712,103,607,116,182,257,65,78,65,0.281385281,0.337662338,0.281385281,2,2,12,1.0,1,0,1,1,5,3,20,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.454545455,138,389,221,26,24,116,0,120,56,0
Gator,44,18,10.72727273,0,205.8181818,1684,38.27272727,9056,205.8181818,0,675,3106,47,697,881,109,678,129,191,270,57,100,57,0.032758621,0.057471264,0.032758621,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0
Gator,42,18,9.666666667,0,202.5,1593,37.92857143,8505,202.5,0,657,2947,45,717,728,102,640,122,176,243,55,96,55,0.033992583,0.059332509,0.033992583,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Gator,44,18,10.15909091,0,203.25,1673,38.02272727,8943,203.25,0,675,3074,47,697,833,109,672,129,191,270,59,102,59,0.034084344,0.058925477,0.034084344,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0
Gator,46,19,9.717391304,0,197.4782609,1736,37.73913043,9084,197.4782609,0,677,3117,49,711,820,113,681,135,195,278,58,103,58,0.03234802,0.057445622,0.03234802,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0
Gator,46,19,9.326086957,0,191.5869565,1679,36.5,8814,195.8666667,0,675,3033,48,706,772,111,644,132,192,273,57,101,57,0.032909931,0.058314088,0.032909931,3,3,18,1.0,0,0,1,0,5,2,7,0.0,0.0,0.02173913,0.0,0.108695652,0.043478261,0.152173913,138,389,221,26,24,116,0,122,87,0
Gator,45,19,9.377777778,0,196.3111111,1692,37.6,8834,196.3111111,0,674,3037,48,710,760,111,652,132,192,274,58,102,58,0.033295063,0.058553387,0.033295063,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0
Gator,44,18,9.454545455,0,198.4090909,1663,37.79545455,8730,198.4090909,0,671,3007,47,706,748,110,644,128,190,268,57,100,57,0.033411489,0.058616647,0.033411489,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,121,87,0
Gator,43,18,9.581395349,0,202.255814,1638,38.09302326,8697,202.255814,0,666,2990,46,728,744,108,644,125,190,263,57,99,57,0.034050179,0.059139785,0.034050179,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,87,0
Gator,43,18,9.697674419,0,202.3488372,1640,38.13953488,8701,202.3488372,0,670,2982,46,728,751,108,644,125,191,265,57,99,57,0.034111311,0.059245961,0.034111311,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,87,0
Gator,42,18,9.761904762,0,202.8809524,1593,37.92857143,8521,202.8809524,0,659,2949,45,717,735,102,640,122,175,243,55,96,55,0.033971587,0.059295862,0.033971587,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Gator,39,15,11.43589744,0,220.6410256,1562,40.05128205,8605,220.6410256,0,641,3002,42,654,833,99,640,120,176,259,47,85,47,0.029228856,0.052860697,0.029228856,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0
Gator,37,15,10.13513514,0,214.5135135,1444,39.02702703,7937,214.5135135,0,625,2808,40,666,662,92,594,113,161,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Gator,39,15,10.71794872,0,217.3076923,1551,39.76923077,8475,217.3076923,0,641,2963,42,654,777,99,634,120,176,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0
Gator,41,16,10.14634146,0,210.1219512,1614,39.36585366,8615,210.1219512,0,644,3008,44,668,762,103,643,126,180,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0
Gator,40,16,9.875,0,208.45,1556,38.9,8338,208.45,0,641,2921,43,663,706,101,606,123,177,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
Gator,40,16,9.825,0,208.275,1556,38.9,8331,208.275,0,642,2916,43,663,701,101,606,123,177,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
Gator,39,15,10.0,0,211.7692308,1528,39.17948718,8259,211.7692308,0,639,2894,42,681,692,100,604,119,176,259,44,82,44,0.02822322,0.052597819,0.02822322,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,86,0
Gator,38,15,9.815789474,0,209.2368421,1445,38.02631579,7952,214.9189189,0,623,2809,40,666,660,92,594,113,160,230,42,78,42,0.028688525,0.053278689,0.028688525,3,3,18,1.0,4,0,5,4,9,6,11,0.095238095,0.0,0.119047619,0.095238095,0.214285714,0.142857143,0.261904762,138,389,221,26,24,116,0,119,86,0
Gator,37,15,10.16216216,0,214.8648649,1444,39.02702703,7950,214.8648649,0,623,2807,40,666,663,92,594,113,160,230,42,78,42,0.028767123,0.053424658,0.028767123,3,3,18,1.0,2,0,2,2,6,4,8,0.051282051,0.0,0.051282051,0.051282051,0.153846154,0.102564103,0.205128205,138,389,221,26,24,116,0,119,86,0
Gator,37,15,10.21621622,0,215.027027,1444,39.02702703,7956,215.027027,0,626,2816,40,666,669,92,594,113,160,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Gator,39,15,11.38461538,0,220.2307692,1560,40.0,8589,220.2307692,0,638,3003,42,652,830,99,640,120,176,259,47,85,47,0.029265255,0.052926526,0.029265255,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,87,0
Gator,37,15,10.10810811,0,214.3243243,1443,39.0,7930,214.3243243,0,622,2813,40,664,663,92,594,113,160,230,42,78,42,0.028865979,0.053608247,0.028865979,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,87,0
Gator,39,15,10.71794872,0,217.3589744,1549,39.71794872,8477,217.3589744,0,638,2972,42,652,782,99,634,120,176,259,47,85,47,0.029467085,0.053291536,0.029467085,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,87,0
Gator,41,16,10.09756098,0,209.804878,1613,39.34146341,8602,209.804878,0,641,3011,44,666,761,103,643,126,180,267,46,86,46,0.02774427,0.051869723,0.02774427,3,3,18,1.0,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,121,87,0
Gator,38,15,9.921052632,0,213.3157895,1490,39.21052632,8106,213.3157895,0,629,2850,41,675,673,98,598,116,174,249,44,81,44,0.029100529,0.053571429,0.029100529,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,118,87,0
Gator,37,15,10.0,0,214.3243243,1443,39.0,7930,214.3243243,0,620,2809,40,664,658,92,594,113,160,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,4,0,4,4,8,6,10,0.097560976,0.0,0.097560976,0.097560976,0.195121951,0.146341463,0.243902439,138,389,221,26,24,116,0,118,87,0
Gator,39,15,11.35897436,0,220.1794872,1560,40.0,8587,220.1794872,0,638,3001,42,652,830,99,640,120,176,259,47,85,47,0.029265255,0.052926526,0.029265255,3,3,18,1.0,1,0,1,1,5,3,7,0.025,0.0,0.025,0.025,0.125,0.075,0.175,138,389,221,26,24,116,0,121,86,0
Gator,41,16,10.07317073,0,209.6829268,1613,39.34146341,8597,209.6829268,0,641,3009,44,666,758,103,643,126,180,267,46,86,46,0.02774427,0.051869723,0.02774427,3,3,18,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.119047619,0.071428571,0.166666667,138,389,221,26,24,116,0,121,86,0
Gator,39,15,9.871794872,0,209.8205128,1519,38.94871795,8183,209.8205128,0,635,2880,42,656,691,100,598,119,175,256,44,82,44,0.028387097,0.052903226,0.028387097,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,120,86,0
Gator,37,15,10.05405405,0,214.6216216,1443,39.0,7941,214.6216216,0,622,2810,40,664,662,92,594,113,160,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,4,0,4,4,8,6,10,0.097560976,0.0,0.097560976,0.097560976,0.195121951,0.146341463,0.243902439,138,389,221,26,24,116,0,118,86,0
Gator,37,15,10.18918919,0,214.972973,1443,39.0,7954,214.972973,0,625,2821,40,664,671,92,594,113,161,230,42,78,42,0.028885832,0.053645117,0.028885832,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,118,86,0
